volume_id,sample_count,supported_pixels,support_weight_sum,method,tau_hold,high_risk_prevalence,auprc,auroc
file_brain_AXT2_200_6002151,14,4257792,1070429.883972168,B3,1.7366089820861816,0.3070655470863138,0.3796190741150017,0.5294691269023993
file_brain_AXT2_200_6002151,14,4257792,1070429.883972168,B4,1.7366089820861816,0.3070655470863138,0.5551633228003275,0.7825615804630226
file_brain_AXT2_200_6002151,14,4257792,1070429.883972168,B5,1.7366089820861816,0.3070655470863138,0.3084117127275842,0.5019198451534518
file_brain_AXT2_200_6002151,14,4257792,1070429.883972168,B6,1.7366089820861816,0.3070655470863138,0.5441511938120508,0.8063263447748805
file_brain_AXT2_200_6002242,16,4866048,1352257.782836914,C0,1.7366089820861816,0.33562835336496777,0.7852308528705054,0.8908183588975899
file_brain_AXT2_200_6002242,16,4866048,1352257.782836914,U1,1.7366089820861816,0.3356283533649677,0.7003347685607471,0.8194937534981555
file_brain_AXT2_200_6002242,16,4866048,1352257.782836914,U2a,1.7366089820861816,0.3356283533649677,0.4155074766640287,0.6458814528584449
file_brain_AXT2_200_6002242,16,4866048,1352257.782836914,U2b,1.7366089820861816,0.3356283533649677,0.4264784303430138,0.6934468308067288
file_brain_AXT2_200_6002242,16,4866048,1352257.782836914,B1,1.7366089820861816,0.33562835336496777,0.5399747518176675,0.7722147850983634
file_brain_AXT2_200_6002242,16,4866048,1352257.782836914,B2,1.7366089820861816,0.33562835336496777,0.5425653371627249,0.7783138920253772
file_brain_AXT2_200_6002242,16,4866048,1352257.782836914,B3,1.7366089820861816,0.33562835336496777,0.3712790994917376,0.4849232339593397
file_brain_AXT2_200_6002242,16,4866048,1352257.782836914,B4,1.7366089820861816,0.33562835336496777,0.5255111782401735,0.7481874953601853
file_brain_AXT2_200_6002242,16,4866048,1352257.782836914,B5,1.7366089820861816,0.33562835336496777,0.33702831149305973,0.5017696580167293
file_brain_AXT2_200_6002242,16,4866048,1352257.782836914,B6,1.7366089820861816,0.33562835336496777,0.5285271570593434,0.7670785512523214
file_brain_AXT2_200_6002524,16,4866048,1313568.400817871,C0,1.7366089820861816,0.2681954256494019,0.6776499829431789,0.8587681963431706
file_brain_AXT2_200_6002524,16,4866048,1313568.400817871,U1,1.7366089820861816,0.2681954256494019,0.5198250423013748,0.7677791162791117
file_brain_AXT2_200_6002524,16,4866048,1313568.400817871,U2a,1.7366089820861816,0.2681954256494019,0.3216227178439666,0.6264741996136224
file_brain_AXT2_200_6002524,16,4866048,1313568.400817871,U2b,1.7366089820861816,0.2681954256494019,0.334810160818926,0.6719552043402576
file_brain_AXT2_200_6002524,16,4866048,1313568.400817871,B1,1.7366089820861816,0.2681954256494019,0.4126625989231507,0.7232180482796722
file_brain_AXT2_200_6002524,16,4866048,1313568.400817871,B2,1.7366089820861816,0.2681954256494019,0.4045075822838444,0.7251413637336269
file_brain_AXT2_200_6002524,16,4866048,1313568.400817871,B3,1.7366089820861816,0.2681954256494019,0.3387894297631941,0.5590425423631578
file_brain_AXT2_200_6002524,16,4866048,1313568.400817871,B4,1.7366089820861816,0.2681954256494019,0.3934320114869034,0.7021422469533567
file_brain_AXT2_200_6002524,16,4866048,1313568.400817871,B5,1.7366089820861816,0.2681954256494019,0.26980910571909006,0.5020532417153507
file_brain_AXT2_200_6002524,16,4866048,1313568.400817871,B6,1.7366089820861816,0.2681954256494019,0.40150850888216877,0.7255030171434358
file_brain_AXT2_201_2010625,16,4866048,1526531.1844482422,C0,1.7366089820861816,0.4228582819532911,0.9139154222507209,0.939748218244348
